qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3,Target
6223,915,818,5,25,10,1:40.354,1:39.929,1:40.020,1
6224,915,20,9,1,11,1:40.382,1:40.052,,0
6225,915,807,10,27,12,1:40.273,1:40.058,,0
6226,915,815,10,11,13,1:40.723,1:40.163,,0
6227,915,821,15,21,14,1:41.159,1:40.536,,0
6228,915,16,15,99,15,1:40.766,1:40.984,,0
6229,915,154,208,8,16,1:42.526,1:41.397,,0
6230,915,828,207,9,17,1:42.648,,,0
6231,915,13,3,19,18,1:43.064,,,0
6232,915,155,207,10,19,1:43.166,,,0
6233,915,813,208,13,20,1:43.205,,,0
6234,915,820,206,4,21,1:43.649,,,0
6235,916,3,131,6,1,1:38.303,1:36.290,1:36.067,1
6236,916,1,131,44,2,1:37.196,1:37.287,1:36.443,1
6237,916,822,3,77,3,1:38.249,1:37.499,1:36.906,1
6238,916,13,3,19,4,1:37.877,1:37.347,1:37.205,1
6239,916,817,9,3,5,1:38.814,1:37.873,1:37.244,1
6240,916,4,6,14,6,1:38.349,1:38.010,1:37.610,1
6241,916,18,1,22,7,1:38.574,1:38.024,1:37.655,1
6242,916,825,1,20,8,1:38.557,1:38.047,1:37.706,1
6243,916,8,6,7,9,1:38.669,1:38.263,1:37.804,1
6244,916,16,15,99,10,1:38.855,1:38.378,1:38.810,1
6245,916,813,208,13,11,1:38.608,1:38.467,,0
6246,916,815,10,11,12,1:39.200,1:38.554,,0
6247,916,807,10,27,13,1:38.931,1:38.598,,0
6248,916,826,5,26,14,1:38.936,1:38.699,,0
6249,916,818,5,25,15,1:39.250,,,0
6250,916,821,15,21,16,1:39.555,,,0
6251,916,20,9,1,17,1:39.621,,,0
6252,916,154,208,8,18,1:39.679,,,0
6253,917,3,131,6,1,1:10.347,1:10.303,1:10.023,1
6254,917,1,131,44,2,1:10.457,1:10.712,1:10.056,1
6255,917,13,3,19,3,1:10.602,1:10.343,1:10.247,1
6256,917,822,3,77,4,1:10.832,1:10.421,1:10.305,1
6257,917,18,1,22,5,1:11.097,1:11.127,1:10.930,1
6258,917,20,9,1,6,1:11.880,1:11.129,1:10.938,1
6259,917,825,1,20,7,1:11.134,1:11.211,1:10.969,1
6260,917,4,6,14,8,1:11.558,1:11.215,1:10.977,1
6261,917,817,9,3,9,1:11.593,1:11.208,1:11.075,1
6262,917,8,6,7,10,1:11.193,1:11.188,1:11.099,1
6263,917,821,15,21,11,1:11.520,1:11.591,,0
6264,917,807,10,27,12,1:11.848,1:11.976,,0
6265,917,16,15,99,13,1:11.943,1:12.099,,0
6266,917,826,5,26,14,1:11.423,,,0
6267,917,154,208,8,15,1:12.037,,,0
6268,917,818,5,25,16,1:12.040,,,0
6269,917,815,10,11,17,1:12.076,,,0
6270,917,813,208,13,18,1:12.233,,,0
6305,918,821,15,21,15,1:42.819,,,0
6304,918,154,208,8,14,1:42.768,,,0
6303,918,16,15,99,13,1:42.746,1:43.074,,0
6302,918,807,10,27,12,1:42.444,1:42.384,,0
6301,918,815,10,11,11,1:42.654,1:42.239,,0
6300,918,818,5,25,10,1:42.413,1:42.207,,1
6299,918,825,1,20,9,1:42.104,1:42.198,,1
6298,918,4,6,14,8,1:42.467,1:41.940,1:42.866,1
6297,918,8,6,7,7,1:42.439,1:42.168,1:42.236,1
6296,918,18,1,22,6,1:42.137,1:41.875,1:41.964,1
6295,918,826,5,26,5,1:42.302,1:42.082,1:41.908,1
6294,918,13,3,19,4,1:41.475,1:41.144,1:41.119,1
6293,918,822,3,77,3,1:42.346,1:41.376,1:41.025,1
6292,918,1,131,44,2,1:41.207,1:40.920,1:40.866,1
6291,918,3,131,6,1,1:41.308,1:41.459,1:40.480,1
6306,918,813,208,13,16,1:42.860,,,0
6307,918,155,207,10,17,1:44.540,,,0
6308,918,829,207,46,18,1:45.095,,,0
6309,926,1,131,44,1,1:28.586,1:26.894,1:26.327,1
6310,926,3,131,6,2,1:28.906,1:27.097,1:26.921,1
6311,926,13,3,19,3,1:29.246,1:27.895,1:27.718,1
6312,926,20,6,5,4,1:29.307,1:27.742,1:27.757,1
6313,926,8,6,7,5,1:29.754,1:27.807,1:27.790,1
6314,926,822,3,77,6,1:29.641,1:27.796,1:28.087,1
6315,926,817,9,3,7,1:29.788,1:28.679,1:28.329,1
6316,926,832,5,55,8,1:29.597,1:28.601,1:28.510,1
6317,926,154,208,8,9,1:29.537,1:28.589,1:28.560,1
6318,926,813,208,13,10,1:29.847,1:28.726,1:29.480,1
6319,926,831,15,12,11,1:30.430,1:28.800,,0
6320,926,830,5,33,12,1:29.248,1:28.868,,0
6321,926,826,9,26,13,1:30.402,1:29.070,,0
6322,926,807,10,27,14,1:29.651,1:29.208,,0
6323,926,815,10,11,15,1:29.990,1:29.209,,0
6324,926,828,15,9,16,1:31.376,,,0
6325,926,18,1,22,17,1:31.422,,,0
6326,926,825,1,20,18,1:32.037,,,0
6327,927,1,131,44,1,1:39.269,1:41.517,1:49.834,1
6328,927,20,6,5,2,1:39.814,1:39.632,1:49.908,1
6329,927,3,131,6,3,1:39.374,1:39.377,1:50.299,1
6330,927,817,9,3,4,1:40.504,1:41.085,1:51.541,1
6331,927,826,9,26,5,1:40.546,1:41.665,1:51.951,1
6332,927,830,5,33,6,1:40.793,1:41.430,1:51.981,1
6333,927,13,3,19,7,1:40.543,1:41.230,1:52.473,1
6334,927,154,208,8,8,1:40.303,1:41.209,1:52.981,1
6335,927,822,3,77,9,1:40.249,1:40.650,1:53.179,1
6336,927,828,15,9,10,1:40.340,1:41.748,1:53.261,1
6337,927,8,6,7,11,1:40.415,1:42.173,,0
6338,927,813,208,13,12,1:40.361,1:42.198,,0
6339,927,807,10,27,13,1:40.830,1:43.023,,0
6340,927,815,10,11,14,1:41.036,1:43.469,,0
6341,927,832,5,55,15,1:39.814,1:43.701,,0
6342,927,831,15,12,16,1:41.308,,,0
6343,927,18,1,22,17,1:41.636,,,0
6344,927,4,1,14,18,1:41.746,,,0
6345,927,833,209,98,19,1:46.677,,,0
6346,928,1,131,44,1,1:38.285,1:36.423,1:35.782,1
6347,928,3,131,6,2,1:38.496,1:36.747,1:35.828,1
6348,928,20,6,5,3,1:37.502,1:36.957,1:36.687,1
6349,928,13,3,19,4,1:38.433,1:37.357,1:36.954,1
6350,928,822,3,77,5,1:38.014,1:37.763,1:37.143,1
6351,928,8,6,7,6,1:37.790,1:37.109,1:37.232,1
6352,928,817,9,3,7,1:38.534,1:37.939,1:37.540,1
6353,928,154,208,8,8,1:38.209,1:38.063,1:37.905,1
6354,928,831,15,12,9,1:38.521,1:38.017,1:38.067,1
6355,928,828,15,9,10,1:38.941,1:38.127,1:38.158,1
6356,928,813,208,13,11,1:38.563,1:38.134,,0
6357,928,826,9,26,12,1:39.051,1:38.209,,0
6358,928,830,5,33,13,1:38.387,1:38.393,,0
6359,928,832,5,55,14,1:38.622,1:38.538,,0
6360,928,815,10,11,15,1:38.903,1:39.290,,0
6361,928,807,10,27,16,1:39.216,,,0
6362,928,18,1,22,17,1:39.276,,,0
6363,928,4,1,14,18,1:39.280,,,0
6364,928,829,209,28,19,1:42.091,,,0
6365,928,833,209,98,20,1:42.842,,,0
6366,929,1,131,44,1,1:33.928,1:32.669,1:32.571,1
6367,929,20,6,5,2,1:34.919,1:33.623,1:32.982,1
6368,929,3,131,6,3,1:34.398,1:33.878,1:33.129,1
6369,929,8,6,7,4,1:34.568,1:33.540,1:33.227,1
6370,929,822,3,77,5,1:34.161,1:33.897,1:33.381,1
6371,929,13,3,19,6,1:34.488,1:33.551,1:33.744,1
6372,929,817,9,3,7,1:34.691,1:34.403,1:33.832,1
6373,929,807,10,27,8,1:35.653,1:34.613,1:34.450,1
6374,929,832,5,55,9,1:35.371,1:34.641,1:34.462,1
6375,929,154,208,8,10,1:35.007,1:34.123,1:34.484,1
6376,929,815,10,11,11,1:35.451,1:34.704,,0
6377,929,831,15,12,12,1:35.310,1:34.737,,0
6378,929,828,15,9,13,1:35.438,1:35.034,,0
6379,929,4,1,14,14,1:35.205,1:35.039,,0
6380,929,830,5,33,15,1:35.611,1:35.103,,0
6381,929,813,208,13,16,1:35.677,,,0
6382,929,826,9,26,17,1:35.800,,,0
6383,929,829,209,28,18,1:38.713,,,0
6384,929,833,209,98,19,1:39.722,,,0
6385,930,3,131,6,1,1:26.490,1:25.166,1:24.681,1
6386,930,1,131,44,2,1:26.382,1:25.740,1:24.948,1
6387,930,20,6,5,3,1:27.534,1:26.167,1:25.458,1
6388,930,822,3,77,4,1:27.262,1:26.197,1:25.694,1
6389,930,832,5,55,5,1:26.773,1:26.475,1:26.136,1
6390,930,830,5,33,6,1:27.393,1:26.441,1:26.249,1
6391,930,8,6,7,7,1:26.637,1:26.016,1:26.414,1
6392,930,826,9,26,8,1:27.833,1:26.889,1:26.629,1
6393,930,13,3,19,9,1:27.165,1:26.147,1:26.757,1
6394,930,817,9,3,10,1:27.611,1:26.692,1:26.770,1
6395,930,154,208,8,11,1:27.383,1:27.375,,0
6396,930,813,208,13,12,1:27.281,1:27.450,,0
6397,930,4,1,14,13,1:27.941,1:27.760,,0
6398,930,18,1,22,14,1:27.813,1:27.854,,0
6399,930,831,15,12,15,1:27.625,1:28.005,,0
6400,930,828,15,9,16,1:28.112,,,0
6401,930,807,10,27,17,1:28.365,,,0
6402,930,815,10,11,18,1:28.442,,,0
6403,930,829,209,28,19,1:31.200,,,0
6404,930,833,209,98,20,1:32.038,,,0
6405,931,1,131,44,1,1:16.588,1:15.864,1:15.098,1
6406,931,3,131,6,2,1:16.528,1:15.471,1:15.440,1
6407,931,20,6,5,3,1:17.502,1:16.181,1:15.849,1
6408,931,817,9,3,4,1:17.254,1:16.706,1:16.041,1
6409,931,826,9,26,5,1:16.845,1:16.453,1:16.182,1
6410,931,8,6,7,6,1:17.660,1:16.440,1:16.427,1
6411,931,815,10,11,7,1:17.376,1:16.999,1:16.808,1
6412,931,832,5,55,8,1:17.246,1:16.762,1:16.931,1
6413,931,813,208,13,9,1:17.630,1:16.775,1:16.946,1
6414,931,830,5,33,10,1:16.750,1:16.546,1:16.957,1
6415,931,154,208,8,11,1:17.767,1:17.007,,0
6416,931,18,1,22,12,1:17.492,1:17.093,,0
6417,931,807,10,27,13,1:17.552,1:17.193,,0
6418,931,13,3,19,14,1:17.679,1:17.278,,0
6419,931,4,1,14,15,1:17.778,1:26.632,,0
6420,931,831,15,12,16,1:18.101,,,0
6421,931,822,3,77,17,1:18.434,,,0
6422,931,828,15,9,18,1:18.513,,,0
6423,931,829,209,28,19,1:20.655,,,0
6424,931,833,209,98,20,1:20.904,,,0
6425,932,1,131,44,1,1:15.895,1:14.661,1:14.393,1
6426,932,3,131,6,2,1:15.893,1:14.673,1:14.702,1
6427,932,8,6,7,3,1:16.259,1:15.348,1:15.014,1
6428,932,822,3,77,4,1:16.552,1:15.506,1:15.102,1
6429,932,154,208,8,5,1:15.833,1:15.187,1:15.194,1
6430,932,813,208,13,6,1:16.098,1:15.622,1:15.329,1
6431,932,807,10,27,7,1:16.186,1:15.706,1:15.614,1
6432,932,826,9,26,8,1:16.415,1:15.891,1:16.079,1
6433,932,817,9,3,9,1:16.410,1:16.006,1:16.114,1
6434,932,815,10,11,10,1:16.827,1:15.974,1:16.338,1
6435,932,832,5,55,11,1:16.611,1:16.042,,0
6436,932,830,5,33,12,1:16.361,1:16.245,,0
6437,932,828,15,9,13,1:16.796,1:16.262,,0
6438,932,4,1,14,14,1:17.012,1:16.276,,0
6439,932,831,15,12,15,1:16.968,1:16.620,,0
6440,932,20,6,5,16,1:17.344,,,0
6441,932,13,3,19,17,1:17.886,,,0
6442,932,833,209,98,18,1:19.133,,,0
6443,932,829,209,28,19,1:19.157,,,0
6444,933,1,131,44,1,1:12.218,1:09.062,1:08.455,1
6445,933,3,131,6,2,1:10.976,1:08.634,1:08.655,1
6446,933,20,6,5,3,1:11.184,1:09.392,1:08.810,1
6447,933,13,3,19,4,1:11.830,1:09.719,1:09.192,1
6448,933,807,10,27,5,1:11.319,1:09.604,1:09.278,1
6449,933,822,3,77,6,1:11.894,1:09.598,1:09.319,1
6450,933,830,5,33,7,1:11.307,1:09.631,1:09.612,1
6451,933,826,9,26,8,1:12.092,1:10.187,1:09.694,1
6452,933,831,15,12,9,1:12.001,1:09.652,1:09.713,1
6453,933,154,208,8,10,1:11.821,1:09.920,,1
6454,933,813,208,13,11,1:11.661,1:10.374,,0
6455,933,828,15,9,12,1:12.388,1:10.426,,0
6456,933,832,5,55,13,1:11.158,1:10.465,,0
6457,933,817,9,3,14,1:11.973,1:10.482,,0
6458,933,4,1,14,15,1:12.508,1:10.736,,0
6459,933,815,10,11,16,1:12.522,,,0
6460,933,18,1,22,17,1:12.632,,,0
6461,933,8,6,7,18,1:12.867,,,0
6462,933,833,209,98,19,1:14.071,,,0
6463,933,829,209,28,20,1:15.368,,,0
6464,934,1,131,44,1,1:33.796,1:33.068,1:32.248,1
6465,934,3,131,6,2,1:33.475,1:32.737,1:32.361,1
6466,934,13,3,19,3,1:34.542,1:33.707,1:33.085,1
6467,934,822,3,77,4,1:34.171,1:33.020,1:33.149,1
6468,934,8,6,7,5,1:33.426,1:33.911,1:33.379,1
6469,934,20,6,5,6,1:33.562,1:33.641,1:33.547,1
6470,934,826,9,26,7,1:34.422,1:33.520,1:33.636,1
6471,934,832,5,55,8,1:34.641,1:34.071,1:33.649,1
6472,934,807,10,27,9,1:34.594,1:33.693,1:33.673,1
6473,934,817,9,3,10,1:34.272,1:33.749,1:33.943,1
6474,934,815,10,11,11,1:34.250,1:34.268,,0
6475,934,154,208,8,12,1:34.646,1:34.430,,0
6476,934,830,5,33,13,1:34.819,1:34.502,,0
6477,934,813,208,13,14,1:34.877,1:34.511,,0
6478,934,828,15,9,15,1:34.643,1:34.868,,0
6479,934,831,15,12,16,1:34.888,,,0
6480,934,4,1,14,17,1:34.959,,,0
6481,934,18,1,22,18,1:35.207,,,0
6482,934,829,209,28,19,1:37.364,,,0
6483,934,833,209,98,20,1:39.377,,,0
6484,936,1,131,44,1,1:22.890,1:22.285,1:22.020,1
6485,936,3,131,6,2,1:22.979,1:22.775,1:22.595,1
6486,936,20,6,5,3,1:23.312,1:23.168,1:22.739,1
6487,936,817,9,3,4,1:24.408,1:23.230,1:22.774,1
6488,936,8,6,7,5,1:23.596,1:23.460,1:23.020,1
6489,936,822,3,77,6,1:23.649,1:23.555,1:23.222,1
6490,936,826,9,26,7,1:23.587,1:23.597,1:23.332,1
6491,936,13,3,19,8,1:23.895,1:23.598,1:23.537,1
6492,936,830,5,33,9,1:24.032,1:23.781,1:23.679,1
6493,936,154,208,8,10,1:24.242,1:23.805,1:24.181,1
6494,936,807,10,27,11,1:24.115,1:23.826,,0
6495,936,832,5,55,12,1:24.623,1:23.869,,0
6496,936,815,10,11,13,1:24.444,1:24.461,,0
6497,936,813,208,13,14,1:23.895,1:24.609,,0
6498,936,4,1,14,15,1:24.563,,,0
6499,936,18,1,22,16,1:24.739,,,0
6500,936,828,15,9,17,1:24.843,,,0
6501,936,831,15,12,18,1:24.997,,,0
6502,936,833,209,98,19,1:27.416,,,0
6503,936,829,209,28,20,1:27.949,,,0
6504,937,1,131,44,1,1:48.908,1:48.024,1:47.197,1
6505,937,3,131,6,2,1:48.923,1:47.955,1:47.655,1
6506,937,822,3,77,3,1:49.026,1:49.044,1:48.537,1
6507,937,154,208,8,4,1:49.353,1:48.981,1:48.561,1
6508,937,815,10,11,5,1:49.006,1:48.792,1:48.599,1
6509,937,817,9,3,6,1:49.664,1:49.042,1:48.639,1
6510,937,13,3,19,7,1:49.688,1:48.806,1:48.685,1
6511,937,813,208,13,8,1:49.568,1:48.956,1:48.754,1
6512,937,20,6,5,9,1:49.264,1:48.761,1:48.825,1
6513,937,832,5,55,10,1:49.109,1:49.065,1:49.771,1
6514,937,807,10,27,11,1:49.499,1:49.121,,0
6515,937,826,9,26,12,1:49.469,1:49.228,,0
6516,937,828,15,9,13,1:49.523,1:49.586,,0
6517,937,8,6,7,14,1:49.288,,,0
6518,937,830,5,33,15,1:49.831,,,0
6519,937,831,15,12,16,1:49.952,,,0
6520,937,18,1,22,17,1:50.978,,,0
6521,937,4,1,14,18,1:51.420,,,0
6522,937,829,206,28,19,1:52.948,,,0
6523,937,833,206,98,20,1:53.099,,,0
6524,938,1,131,44,1,1:24.251,1:23.383,1:23.397,1
6525,938,8,6,7,2,1:24.662,1:23.757,1:23.631,1
6526,938,20,6,5,3,1:24.989,1:23.577,1:23.685,1
6527,938,3,131,6,4,1:24.609,1:23.864,1:23.703,1
6528,938,13,3,19,5,1:25.184,1:23.983,1:23.940,1
6529,938,822,3,77,6,1:24.979,1:24.313,1:24.127,1
6530,938,815,10,11,7,1:24.801,1:24.379,1:24.626,1
6531,938,154,208,8,8,1:25.144,1:24.448,1:25.054,1
6532,938,807,10,27,9,1:24.937,1:24.510,1:25.317,1
6533,938,828,15,9,10,1:25.122,1:24.457,1:26.214,1
6534,938,813,208,13,11,1:25.429,1:24.525,,0
6535,938,831,15,12,12,1:25.121,1:24.898,,0
6536,938,832,5,55,13,1:25.410,1:25.618,,0
6537,938,826,9,26,14,1:25.742,1:25.796,,0
6538,938,817,9,3,15,1:25.633,,,0
6539,938,18,1,22,16,1:26.058,,,0
6540,938,4,1,14,17,1:26.154,,,0
6541,938,829,209,28,18,1:27.731,,,0
6542,938,833,209,98,19,1:27.912,,,0
6543,938,830,5,33,20,,,,0
6544,939,20,6,5,1,1:46.017,1:44.743,1:43.885,1
6545,939,817,9,3,2,1:46.166,1:45.291,1:44.428,1
6546,939,8,6,7,3,1:46.467,1:45.140,1:44.667,1
6547,939,826,9,26,4,1:45.340,1:44.979,1:44.745,1
6548,939,1,131,44,5,1:45.765,1:45.650,1:45.300,1
6549,939,3,131,6,6,1:46.201,1:45.653,1:45.415,1
6550,939,822,3,77,7,1:46.231,1:45.887,1:45.676,1
6551,939,830,5,33,8,1:46.483,1:45.635,1:45.798,1
6552,939,13,3,19,9,1:46.879,1:45.701,1:46.077,1
6553,939,154,208,8,10,1:46.860,1:45.805,1:46.413,1
6554,939,807,10,27,11,1:46.669,1:46.305,,0
6555,939,4,1,14,12,1:46.600,1:46.328,,0
6556,939,815,10,11,13,1:46.576,1:46.385,,0
6557,939,832,5,55,14,1:46.465,1:46.894,,0
6558,939,18,1,22,15,1:45.891,1:47.019,,0
6559,939,831,15,12,16,1:46.965,,,0
6560,939,828,15,9,17,1:47.088,,,0
6561,939,813,208,13,18,1:47.323,,,0
6562,939,829,209,28,19,1:51.021,,,0
6563,939,834,209,53,20,1:51.523,,,0
6564,940,3,131,6,1,1:33.015,1:32.632,1:32.584,1
6565,940,1,131,44,2,1:32.844,1:32.789,1:32.660,1
6566,940,822,3,77,3,1:34.326,1:33.416,1:33.024,1
6567,940,20,6,5,4,1:34.431,1:33.844,1:33.245,1
6568,940,13,3,19,5,1:34.744,1:33.377,1:33.337,1
6569,940,8,6,7,6,1:34.171,1:33.361,1:33.347,1
6570,940,817,9,3,7,1:34.399,1:34.153,1:33.497,1
6571,940,154,208,8,8,1:34.398,1:34.278,1:33.967,1
6572,940,815,10,11,9,1:35.001,1:34.174,,1
6573,940,826,9,26,10,1:34.646,1:34.201,,1
6574,940,807,10,27,11,1:35.328,1:34.390,,0
6575,940,832,5,55,12,1:34.873,1:34.453,,0
6576,940,813,208,13,13,1:34.796,1:34.497,,0
6577,940,4,1,14,14,1:35.467,1:34.785,,0
6578,940,830,5,33,15,1:34.522,,,0
6579,940,18,1,22,16,1:35.664,,,0
6580,940,828,15,9,17,1:35.673,,,0
6581,940,831,15,12,18,1:35.760,,,0
6582,940,829,209,28,19,1:38.783,,,0
6583,940,834,209,53,20,1:47.114,,,0
6584,941,3,131,6,1,1:38.343,1:37.500,1:37.113,1
6585,941,1,131,44,2,1:38.558,1:37.672,1:37.433,1
6586,941,822,3,77,3,1:38.448,1:38.194,1:37.912,1
6587,941,20,6,5,4,1:38.598,1:38.402,1:37.965,1
6588,941,8,6,7,5,1:39.207,1:38.224,1:38.348,1
6589,941,807,10,27,6,1:39.250,1:38.727,1:38.659,1
6590,941,815,10,11,7,1:39.617,1:38.914,1:38.691,1
6591,941,154,208,8,8,1:39.056,1:38.754,1:38.787,1
6592,941,830,5,33,9,1:39.411,1:39.119,1:38.924,1
6593,941,817,9,3,10,1:39.574,1:39.005,1:39.728,1
6594,941,826,9,26,11,1:39.580,1:39.214,,0
6595,941,831,15,12,12,1:40.042,1:39.323,,0
6596,941,18,1,22,13,1:39.739,1:39.763,,0
6597,941,813,208,13,14,1:39.724,1:39.811,,0
6598,941,13,3,19,15,1:38.926,1:39.895,,0
6599,941,4,1,14,16,1:40.144,,,0
6600,941,828,15,9,17,1:40.660,,,0
6601,941,829,206,28,18,1:43.69,,,0
6602,941,833,206,98,19,1:43.804,,,0
6603,942,3,131,6,1,1:56.671,1:56.824,,1
6604,942,1,131,44,2,1:56.871,1:56.929,,1
6605,942,817,9,3,3,1:56.495,1:57.969,,1
6606,942,826,9,26,4,1:57.640,1:58.434,,1
6607,942,20,6,5,5,2:00.950,1:58.596,,1
6608,942,815,10,11,6,1:59.264,1:59.210,,1
6609,942,807,10,27,7,1:58.325,1:59.333,,1
6610,942,8,6,7,8,1:58.198,1:59.703,,1
6611,942,13,3,19,9,2:00.902,1:59.999,,1
6612,942,830,5,33,10,1:58.689,2:00.199,,1
6613,942,4,1,14,11,1:59.704,2:00.265,,0
6614,942,822,3,77,12,1:59.569,2:00.334,,0
6615,942,154,208,8,13,2:00.236,2:00.595,,0
6616,942,18,1,22,14,2:00.261,2:01.193,,0
6617,942,813,208,13,15,2:00.844,2:01.604,,0
6618,942,828,15,9,16,2:02.212,,,0
6619,942,831,15,12,17,2:03.194,,,0
6620,942,834,206,53,18,2:04.176,,,0
6621,942,829,206,28,19,2:04.526,,,0
6622,942,832,5,55,20,2:07.304,,,0
6623,943,3,131,6,1,1:20.436,1:20.053,1:19.480,1
6624,943,1,131,44,2,1:20.808,1:19.829,1:19.668,1
6625,943,20,6,5,3,1:20.503,1:20.045,1:19.850,1
6626,943,826,9,26,4,1:20.826,1:20.490,1:20.398,1
6627,943,817,9,3,5,1:21.166,1:20.783,1:20.399,1
6628,943,822,3,77,6,1:20.817,1:20.458,1:20.448,1
6629,943,13,3,19,7,1:21.379,1:20.642,1:20.567,1
6630,943,830,5,33,8,1:20.995,1:20.894,1:20.710,1
6631,943,815,10,11,9,1:20.966,1:20.669,1:20.716,1
6632,943,807,10,27,10,1:21.315,1:20.935,1:20.788,1
6633,943,832,5,55,11,1:20.960,1:20.942,,0
6634,943,154,208,8,12,1:21.577,1:21.038,,0
6635,943,813,208,13,13,1:21.520,1:21.261,,0
6636,943,828,15,9,14,1:21.299,1:21.544,,0
6637,943,8,6,7,15,1:21.422,1:22.494,,0
6638,943,4,1,14,16,1:21.779,,,0
6639,943,831,15,12,17,1:21.788,,,0
6640,943,834,206,53,18,1:24.136,,,0
6641,943,829,206,28,19,1:24.386,,,0
6642,943,18,1,22,20,,,,0
6643,944,3,131,6,1,1:11.746,1:12.213,1:11.282,1
6644,944,1,131,44,2,1:11.682,1:11.665,1:11.360,1
6645,944,20,6,5,3,1:12.240,1:11.928,1:11.804,1
6646,944,822,3,77,4,1:12.934,1:12.374,1:12.085,1
6647,944,8,6,7,5,1:12.185,1:12.243,1:12.144,1
6648,944,807,10,27,6,1:12.595,1:12.485,1:12.265,1
6649,944,826,9,26,7,1:12.730,1:12.527,1:12.322,1
6650,944,13,3,19,8,1:12.980,1:12.858,1:12.415,1
6651,944,817,9,3,9,1:12.639,1:12.825,1:12.417,1
6652,944,830,5,33,10,1:12.824,1:12.712,1:12.739,1
6653,944,831,15,12,11,1:13.111,1:12.989,,0
6654,944,832,5,55,12,1:13.267,1:13.045,,0
6655,944,815,10,11,13,1:13.140,1:13.147,,0
6656,944,828,15,9,14,1:13.346,1:13.233,,0
6657,944,154,208,8,15,1:13.056,1:13.913,,0
6658,944,813,208,13,16,1:13.385,,,0
6659,944,18,1,22,17,1:13.425,,,0
6660,944,834,206,53,18,1:16.151,,,0
6661,944,829,206,28,19,1:16.283,,,0
6662,944,4,1,14,20,,,,0
6663,945,3,131,6,1,1:41.111,1:40.979,1:40.237,1
6664,945,1,131,44,2,1:40.974,1:40.758,1:40.614,1
6665,945,8,6,7,3,1:42.500,1:41.612,1:41.051,1
6666,945,815,10,11,4,1:41.983,1:41.560,1:41.184,1
6667,945,817,9,3,5,1:42.275,1:41.830,1:41.444,1
6668,945,822,3,77,6,1:42.608,1:41.868,1:41.656,1
6669,945,807,10,27,7,1:41.996,1:41.925,1:41.686,1
6670,945,13,3,19,8,1:42.303,1:42.349,1:41.759,1
6671,945,826,9,26,9,1:42.540,1:42.328,1:41.933,1
6672,945,832,5,55,10,1:42.911,1:42.482,1:42.708,1
6673,945,830,5,33,11,1:42.889,1:42.521,,0
6674,945,18,1,22,12,1:42.570,1:42.668,,0
6675,945,813,208,13,13,1:42.929,1:42.807,,0
6676,945,831,15,12,14,1:42.896,1:43.614,,0
6677,945,154,208,8,15,1:42.585,,,0
6678,945,20,6,5,16,1:42.941,,,0
6679,945,4,1,14,17,1:43.187,,,0
6680,945,828,15,9,18,1:43.838,,,0
6681,945,829,209,28,19,1:46.297,,,0
6682,945,833,209,98,20,1:47.434,,,0
6683,948,1,131,44,1,1:25.351,1:24.605,1:23.837,1
6684,948,3,131,6,2,1:26.934,1:24.796,1:24.197,1
6685,948,20,6,5,3,1:26.945,1:25.257,1:24.675,1
6686,948,8,6,7,4,1:26.579,1:25.615,1:25.033,1
6687,948,830,5,33,5,1:26.934,1:25.615,1:25.434,1
6688,948,13,3,19,6,1:25.918,1:25.644,1:25.458,1
6689,948,832,5,55,7,1:27.057,1:25.384,1:25.582,1
6690,948,817,9,3,8,1:26.945,1:25.599,1:25.589,1
6691,948,815,10,11,9,1:26.607,1:25.753,,1
6692,948,807,10,27,10,1:26.550,1:25.865,,1
6693,948,822,3,77,11,1:27.135,1:25.961,,0
6694,948,4,1,14,12,1:26.537,1:26.125,,0
6695,948,18,1,22,13,1:26.740,1:26.304,,0
6696,948,835,4,30,14,1:27.241,1:27.601,,0
6697,948,825,4,20,15,1:27.297,1:27.742,,0
6698,948,828,15,9,16,1:27.435,,,0
6699,948,831,15,12,17,1:27.958,,,0
6700,948,826,9,26,18,1:28.006,,,0
6701,948,154,210,8,19,1:28.322,,,0
6702,948,821,210,21,20,1:29.606,,,0
6703,948,837,209,88,21,1:29.627,,,0
6704,948,836,209,94,22,1:29.642,,,0
6705,949,1,131,44,1,1:31.391,1:30.039,1:29.493,1
6706,949,3,131,6,2,1:31.325,1:30.535,1:29.570,1
6707,949,20,6,5,3,1:31.636,1:30.409,1:30.012,1
6708,949,8,6,7,4,1:31.685,1:30.559,1:30.244,1
6709,949,817,9,3,5,1:31.403,1:31.122,1:30.854,1
6710,949,822,3,77,6,1:31.672,1:30.931,1:31.153,1
6711,949,13,3,19,7,1:32.045,1:31.374,1:31.155,1
6712,949,807,10,27,8,1:31.987,1:31.604,1:31.620,1
6713,949,154,210,8,9,1:32.005,1:31.756,,1
6714,949,830,5,33,10,1:31.888,1:31.772,,1
6715,949,832,5,55,11,1:31.716,1:31.816,,0
6716,949,838,1,47,12,1:32.472,1:31.934,,0
6717,949,821,210,21,13,1:32.118,1:31.945,,0
6718,949,18,1,22,14,1:31.976,1:31.998,,0
6719,949,826,9,26,15,1:32.559,1:32.241,,0
6720,949,836,209,94,16,1:32.806,,,0
6721,949,828,15,9,17,1:32.840,,,0
6722,949,815,10,11,18,1:32.911,,,0
6723,949,825,4,20,19,1:33.181,,,0
6724,949,835,4,30,20,1:33.438,,,0
